condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_prevStrideVelRaw,R_prevStrideVelZUPT,R_prevStrideDispRaw,R_prevStrideDispZUPT,R_gaitEvent,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
baseline,69646,69646,0,69646,99525.985,-0.684,0.014,0.034,-0.728,3026,316,303,2940,19,1844,0,727,49,0.357,51,0,51.663,3.427,40.188,-11.125,-30.500,-0.168,0.242,0.855,3.277,0.586,-0.813,0.320,0.014,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69668,69668,0,69668,99530.985,-0.683,0.015,0.033,-0.729,3028,345,319,2943,29,1887,0,765,49,0.357,51,0,38.488,3.034,23.563,-11.625,-28.125,-0.160,0.234,0.941,2.902,0.586,-0.660,0.322,0.014,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69668,69668,0,69668,99535.985,-0.683,0.014,0.032,-0.730,3028,373,365,2941,41,1917,0,855,49,0.357,51,0,34.561,2.974,15.250,-16.813,-26.063,-0.074,0.074,0.941,2.871,0.406,-0.660,0.326,0.014,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69669,69669,0,69669,99540.985,-0.682,0.014,0.030,-0.731,3029,396,392,2939,95,1956,0,923,49,0.357,51,0,38.920,1.404,15.125,-19.063,-30.375,-0.090,0.070,0.953,1.242,-0.168,-0.633,0.330,0.014,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69719,69719,0,69719,99545.985,-0.680,0.014,0.029,-0.732,3029,410,409,2937,134,1983,0,965,49,0.357,51,1,43.838,1.380,15.313,-15.750,-37.938,-0.055,0.086,0.973,1.242,-0.328,-0.504,0.334,0.016,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69719,69719,0,69719,99550.987,-0.679,0.014,0.028,-0.733,3031,425,423,2938,166,2019,0,1039,49,0.357,51,1,50.399,1.285,12.813,-19.750,-44.563,-0.137,0.000,0.973,1.219,-0.168,-0.371,0.340,0.020,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69719,69719,0,69719,99555.985,-0.678,0.013,0.028,-0.735,3029,439,437,2913,185,2041,0,1096,49,0.357,51,1,43.288,0.697,8.438,-19.188,-37.875,-0.184,-0.117,1.031,0.559,0.344,-0.234,0.348,0.026,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69719,69719,0,69719,99560.985,-0.677,0.013,0.027,-0.735,3029,462,447,2933,239,2075,0,1135,49,0.357,51,1,33.162,1.032,6.875,-19.063,-26.250,-0.168,-0.230,1.078,-0.523,0.758,0.465,0.354,0.030,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69719,69719,0,69719,99565.985,-0.676,0.012,0.026,-0.736,3027,468,460,2905,283,2085,0,1189,49,0.357,51,1,27.619,2.021,11.813,-16.625,-18.625,-0.152,-0.273,1.137,-1.617,0.758,0.945,0.358,0.032,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69719,69719,0,69719,99570.985,-0.676,0.012,0.025,-0.736,3021,474,489,2921,312,2129,0,1241,49,0.357,51,1,27.361,2.062,18.625,-17.188,-10.313,-0.176,-0.203,1.086,-1.617,0.758,1.031,0.362,0.034,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69719,69719,0,69719,99575.985,-0.676,0.012,0.025,-0.736,3019,487,535,2917,351,2152,0,1305,49,0.357,51,1,24.095,1.846,18.063,-15.750,2.500,-0.164,-0.125,1.023,-1.348,0.727,1.031,0.362,0.032,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69740,69740,0,69740,99580.985,-0.677,0.012,0.024,-0.736,3015,508,557,2911,378,2175,0,1343,49,0.357,51,1,23.828,1.044,12.938,-15.625,12.500,-0.109,-0.066,0.988,-0.664,0.727,0.348,0.364,0.030,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69740,69740,0,69740,99585.985,-0.677,0.012,0.023,-0.736,3007,531,589,2907,423,2199,0,1383,49,0.357,51,1,21.296,0.341,9.688,-13.750,13.063,-0.051,-0.027,1.023,-0.160,0.211,0.215,0.364,0.026,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69740,69740,0,69740,99590.985,-0.677,0.012,0.022,-0.735,2996,550,611,2897,452,2217,0,1417,49,0.357,51,1,20.587,0.289,12.438,-13.375,9.500,-0.066,-0.039,1.016,0.074,-0.234,0.152,0.364,0.024,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69740,69740,0,69740,99595.985,-0.678,0.012,0.021,-0.735,2999,557,624,2891,491,2217,0,1453,49,0.357,51,1,21.045,0.289,13.625,-13.563,8.563,-0.109,-0.063,0.980,0.074,-0.234,0.152,0.364,0.020,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69740,69740,0,69740,99600.985,-0.678,0.012,0.021,-0.735,2997,588,634,2887,533,2261,0,1481,49,0.357,51,1,20.046,0.261,11.000,-12.750,10.875,-0.129,-0.059,1.000,-0.105,0.234,0.047,0.364,0.016,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69740,69740,0,69740,99605.985,-0.678,0.012,0.020,-0.734,2990,613,661,2874,569,2277,0,1545,49,0.357,51,1,22.172,0.273,10.813,-13.625,13.750,-0.105,-0.078,1.008,-0.133,0.234,0.047,0.364,0.014,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69740,69740,0,69740,99610.986,-0.679,0.012,0.019,-0.734,2984,621,697,2863,611,2291,0,1583,49,0.357,51,1,20.884,0.369,8.938,-13.625,13.063,-0.055,-0.113,0.996,-0.297,0.215,0.047,0.366,0.012,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69740,69740,0,69740,99615.985,-0.679,0.012,0.019,-0.734,2979,627,717,2857,659,2313,0,1629,49,0.357,51,1,16.566,0.727,6.688,-13.750,6.375,-0.035,-0.125,1.016,-0.684,-0.219,0.117,0.366,0.008,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69740,69740,0,69740,99620.985,-0.679,0.011,0.018,-0.734,2969,623,733,2845,690,2330,0,1673,49,0.357,51,1,15.182,0.718,4.875,-14.375,-0.313,-0.066,-0.066,1.004,-0.684,-0.219,0.031,0.368,0.006,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69740,69740,0,69740,99625.984,-0.679,0.011,0.017,-0.734,2964,631,743,2837,719,2346,0,1716,49,0.357,51,1,14.057,0.304,3.813,-13.000,-3.750,-0.078,-0.031,1.020,-0.227,-0.125,0.160,0.370,0.006,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69773,69773,0,69773,99630.985,-0.679,0.011,0.017,-0.734,2951,647,761,2823,755,2361,0,1753,49,0.357,51,1,15.151,0.127,4.875,-13.375,-5.188,-0.102,0.012,0.996,0.105,-0.063,0.031,0.370,0.004,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69773,69773,0,69773,99635.985,-0.679,0.010,0.016,-0.734,2937,648,790,2806,807,2379,0,1785,49,0.357,51,1,12.988,0.539,2.813,-12.188,-3.500,-0.094,0.043,0.977,0.527,0.102,-0.043,0.372,0.002,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69773,69773,0,69773,99640.985,-0.679,0.010,0.016,-0.734,2921,647,807,2790,854,2391,0,1815,49,0.357,51,1,12.980,0.837,2.188,-12.000,-4.438,-0.074,0.059,0.984,0.809,0.102,-0.191,0.372,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69773,69773,0,69773,99645.985,-0.678,0.010,0.015,-0.735,2903,645,820,2769,887,2402,0,1847,49,0.357,51,1,15.282,0.940,1.938,-11.813,-9.500,-0.059,0.055,0.977,0.902,-0.102,-0.242,0.000,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69773,69773,0,69773,99650.985,-0.678,0.010,0.015,-0.735,2885,627,829,2745,923,2409,0,1883,49,0.357,51,1,22.240,0.949,4.563,-8.875,-19.875,-0.039,-0.012,1.035,0.902,-0.223,-0.191,0.000,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69822,69822,0,69822,99655.985,-0.677,0.010,0.014,-0.736,2859,618,843,2717,947,2421,0,1916,49,0.357,51,1,32.315,0.602,10.750,-13.000,-27.563,-0.121,0.012,1.012,0.547,-0.223,0.117,0.000,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69822,69822,0,69822,99660.985,-0.676,0.009,0.014,-0.737,2839,603,853,2692,985,2427,0,1957,49,0.357,51,1,25.188,0.691,3.813,-13.375,-21.000,-0.188,0.035,0.949,0.547,0.406,0.117,0.000,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69822,69822,0,69822,99665.985,-0.676,0.009,0.013,-0.737,2807,590,857,2660,1035,2443,0,1995,49,0.357,51,1,17.571,1.089,-0.625,-14.688,-9.625,-0.164,0.023,1.031,0.684,0.840,0.117,0.000,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69822,69822,0,69822,99670.985,-0.676,0.009,0.013,-0.737,2779,573,861,2621,1063,2453,0,2030,49,0.357,51,1,17.504,1.115,4.188,-15.625,-6.688,-0.082,-0.043,1.027,0.684,0.840,0.266,0.000,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69822,69822,0,69822,99675.985,-0.675,0.008,0.012,-0.737,2749,557,871,2583,1095,2458,0,2069,49,0.357,51,1,20.569,0.279,5.938,-16.250,-11.125,-0.074,-0.035,1.004,0.023,0.082,0.266,0.000,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69822,69822,0,69822,99680.985,-0.675,0.008,0.011,-0.738,2719,525,873,2533,1129,2467,0,2101,49,0.357,51,1,20.307,0.090,5.813,-16.500,-10.313,-0.102,-0.027,1.000,0.023,0.082,0.027,0.000,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69822,69822,0,69822,99685.985,-0.675,0.007,0.011,-0.738,2684,477,872,2493,1149,2472,0,2131,49,0.357,51,1,18.744,0.145,4.500,-16.250,-8.188,-0.078,-0.063,1.000,0.023,0.141,0.027,0.000,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69822,69822,0,69822,99690.985,-0.675,0.007,0.010,-0.738,2651,465,871,2453,1177,2479,0,2164,49,0.357,51,1,18.455,0.289,4.750,-15.875,-8.125,-0.078,-0.078,1.023,-0.246,0.148,0.031,0.000,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69822,69822,0,69822,99695.985,-0.674,0.007,0.010,-0.738,2617,455,885,2407,1199,2487,0,2189,49,0.357,51,1,18.429,0.489,7.063,-15.250,-7.563,-0.074,-0.094,1.023,-0.395,0.145,0.250,0.000,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69822,69822,0,69822,99700.985,-0.674,0.006,0.009,-0.739,2584,441,894,2363,1237,2491,5,2218,49,0.357,51,1,18.500,0.616,8.438,-14.813,-7.188,-0.078,-0.098,1.023,-0.539,0.148,0.258,0.000,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69848,69848,0,69848,99705.985,-0.674,0.006,0.008,-0.739,2549,430,904,2323,1261,2495,7,2249,49,0.357,51,1,18.405,0.625,10.313,-14.313,-5.250,-0.082,-0.086,1.023,-0.539,0.184,0.258,0.000,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69848,69848,0,69848,99710.985,-0.674,0.006,0.007,-0.739,2515,427,916,2281,1293,2503,27,2275,49,0.357,51,1,18.110,0.567,11.000,-14.000,-3.313,-0.078,-0.086,1.016,-0.469,0.207,0.242,0.000,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69848,69848,0,69848,99715.985,-0.674,0.006,0.007,-0.739,2477,426,937,2238,1317,2509,43,2283,49,0.357,51,1,17.242,0.541,10.375,-13.625,-2.000,-0.082,-0.066,1.016,-0.457,0.227,0.180,0.000,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69848,69848,0,69848,99720.985,-0.674,0.006,0.006,-0.739,2443,423,955,2203,1343,2515,57,2323,49,0.357,51,1,16.589,0.566,9.063,-13.875,-0.750,-0.090,-0.090,1.027,-0.469,0.262,0.180,0.000,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69848,69848,0,69848,99725.985,-0.674,0.006,0.005,-0.739,2403,427,956,2155,1383,2519,61,2341,49,0.357,51,1,16.891,0.640,10.500,-13.188,1.063,-0.078,-0.117,1.051,-0.496,0.262,0.309,0.000,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69868,69868,0,69868,99730.985,-0.674,0.006,0.005,-0.739,2363,424,1003,2117,1415,2522,75,2357,49,0.357,51,1,19.942,0.830,15.313,-12.688,1.500,-0.094,-0.090,1.059,-0.535,0.352,0.527,0.000,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69868,69868,0,69868,99735.985,-0.674,0.006,0.004,-0.739,2323,431,1049,2073,1447,2523,89,2379,49,0.357,51,1,21.327,0.826,17.063,-12.375,3.250,-0.090,-0.063,1.023,-0.535,0.344,0.527,0.000,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69868,69868,0,69868,99740.985,-0.674,0.006,0.003,-0.739,2281,435,1076,2024,1483,2525,91,2401,49,0.357,51,1,21.254,0.499,17.063,-11.563,5.188,-0.070,-0.051,1.012,-0.270,0.344,0.242,0.000,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69868,69868,0,69868,99745.985,-0.674,0.006,0.002,-0.738,2233,441,1123,1965,1521,2529,125,2417,49,0.357,51,1,21.034,0.281,17.000,-10.938,5.813,-0.063,-0.031,1.012,-0.188,0.176,0.113,0.000,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69915,69915,0,69915,99750.985,-0.674,0.006,0.001,-0.738,2193,435,1143,1917,1555,2530,127,2439,49,0.357,51,1,21.135,0.198,17.188,-10.938,5.625,-0.070,-0.008,1.000,-0.027,0.172,0.094,0.000,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69915,69915,0,69915,99755.985,-0.675,0.006,0.000,-0.738,2152,437,1175,1879,1591,2533,139,2455,49,0.357,51,1,20.382,0.258,16.500,-10.125,6.375,-0.070,-0.004,0.996,0.195,0.168,-0.008,0.000,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69915,69915,0,69915,99760.984,-0.675,0.007,-0.000,-0.738,2109,446,1211,1835,1625,2533,163,2473,49,0.357,51,1,19.724,0.260,15.875,-9.563,6.750,-0.070,-0.008,1.008,0.195,0.172,-0.008,0.000,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69935,69935,0,69935,99765.985,-0.675,0.007,-0.001,-0.738,2065,460,1254,1785,1657,2533,171,2483,49,0.357,51,1,20.035,0.241,16.188,-9.813,6.563,-0.066,-0.004,1.000,0.172,0.168,-0.020,0.000,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69935,69935,0,69935,99770.985,-0.675,0.007,-0.002,-0.738,2009,469,1299,1727,1689,2533,171,2493,49,0.357,51,1,19.417,0.258,15.375,-9.750,6.750,-0.074,0.020,1.000,0.172,0.191,-0.020,0.000,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69935,69935,0,69935,99775.985,-0.675,0.007,-0.003,-0.737,1964,471,1352,1675,1708,2533,185,2510,49,0.357,51,1,18.720,0.278,14.938,-8.750,7.125,-0.055,0.008,0.996,0.238,0.141,-0.031,0.000,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69935,69935,0,69935,99780.985,-0.676,0.007,-0.004,-0.737,1907,482,1395,1624,1737,2532,188,2523,49,0.357,51,1,18.495,0.246,14.938,-8.938,6.250,-0.051,0.000,0.996,0.238,0.043,-0.043,0.000,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69935,69935,0,69935,99785.986,-0.676,0.008,-0.004,-0.737,1837,485,1427,1568,1771,2531,232,2535,49,0.357,51,1,18.653,0.175,15.313,-8.625,6.250,-0.066,-0.004,1.004,0.164,0.043,-0.043,0.000,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69935,69935,0,69935,99790.985,-0.676,0.008,-0.005,-0.737,1780,484,1469,1516,1804,2527,274,2543,49,0.357,51,1,18.429,0.214,14.938,-9.250,5.563,-0.070,-0.008,1.012,0.125,0.172,0.023,0.000,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69935,69935,0,69935,99795.985,-0.676,0.008,-0.006,-0.737,1719,485,1524,1453,1835,2525,292,2555,49,0.357,51,1,19.864,0.268,16.438,-9.063,6.500,-0.086,-0.008,1.023,0.086,0.230,0.105,0.000,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69935,69935,0,69935,99800.985,-0.676,0.008,-0.007,-0.737,1659,493,1574,1395,1869,2525,309,2571,49,0.357,51,1,20.813,0.359,16.250,-10.000,8.313,-0.082,0.016,1.008,0.086,0.332,0.105,0.000,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69935,69935,0,69935,99805.985,-0.677,0.009,-0.008,-0.736,1605,493,1620,1333,1893,2520,335,2581,49,0.357,51,1,21.130,0.459,15.813,-10.188,9.625,-0.078,0.020,1.016,0.285,0.332,0.137,0.000,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69935,69935,0,69935,99810.985,-0.677,0.009,-0.008,-0.736,1545,499,1679,1261,1925,2517,371,2588,49,0.357,51,1,22.514,0.439,16.313,-10.688,11.250,-0.070,0.008,1.023,0.285,0.305,0.137,0.000,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69935,69935,0,69935,99815.985,-0.677,0.009,-0.009,-0.736,1455,503,1723,1197,1950,2519,422,2599,49,0.357,51,1,22.509,0.364,15.875,-11.063,11.500,-0.063,-0.027,1.027,0.172,0.234,0.219,0.000,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69964,69964,0,69964,99820.985,-0.678,0.009,-0.010,-0.735,1368,501,1779,1135,1977,2505,472,2607,49,0.357,51,1,22.837,0.405,16.625,-11.500,10.625,-0.059,-0.043,1.039,-0.195,0.230,0.270,0.000,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69964,69964,0,69964,99825.985,-0.678,0.009,-0.011,-0.735,1251,499,1829,1081,2005,2495,507,2616,49,0.357,51,1,24.686,0.548,18.875,-11.125,11.375,-0.066,-0.039,1.039,-0.340,0.230,0.363,0.000,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69964,69964,0,69964,99830.985,-0.678,0.009,-0.012,-0.735,1157,499,1877,999,2035,2489,551,2623,49,0.357,51,1,25.508,0.568,19.000,-11.750,12.313,-0.066,-0.027,1.031,-0.340,0.273,0.363,0.000,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69964,69964,0,69964,99835.985,-0.679,0.010,-0.013,-0.734,1047,502,1919,927,2063,2477,601,2634,49,0.357,51,1,26.916,0.463,20.563,-12.250,12.313,-0.055,-0.016,1.016,-0.223,0.273,0.301,0.000,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69965,69965,0,69965,99840.985,-0.679,0.010,-0.014,-0.734,932,505,1956,861,2085,2470,648,2643,49,0.357,51,1,28.692,0.253,22.125,-12.375,13.438,-0.047,-0.004,0.996,-0.125,0.172,0.137,0.000,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,69965,69965,0,69965,99845.985,-0.680,0.010,-0.015,-0.733,820,509,1983,792,2107,2456,681,2649,49,0.357,51,1,28.164,0.178,19.750,-12.688,15.563,-0.043,-0.035,1.000,-0.125,0.121,-0.035,0.000,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,70025,70025,0,70025,99850.985,-0.680,0.010,-0.016,-0.733,715,504,2028,733,2136,2441,739,2655,49,0.357,51,1,27.023,0.380,17.563,-13.688,15.313,-0.023,-0.063,1.020,-0.359,0.117,-0.035,0.000,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,70025,70025,0,70025,99855.985,-0.681,0.010,-0.017,-0.732,648,507,2066,663,2157,2420,781,2665,49,0.357,51,1,29.346,0.691,19.875,-14.000,16.438,-0.004,-0.074,1.027,-0.668,-0.066,0.164,0.000,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,70025,70025,0,70025,99860.985,-0.681,0.010,-0.018,-0.732,553,517,2101,619,2189,2408,826,2669,49,0.357,51,1,27.150,0.876,18.000,-15.625,13.000,-0.012,-0.086,1.047,-0.832,-0.141,0.234,0.000,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,70025,70025,0,70025,99865.985,-0.681,0.010,-0.019,-0.732,481,499,2131,559,2213,2389,868,2675,49,0.357,51,1,22.587,0.952,11.938,-18.875,3.375,-0.059,-0.055,1.105,-0.832,-0.141,0.441,0.000,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,70025,70025,0,70025,99870.985,-0.681,0.010,-0.020,-0.732,411,490,2159,549,2232,2375,903,2679,49,0.357,51,1,25.533,1.220,13.438,-21.688,-1.000,-0.109,0.023,1.148,-0.602,0.309,1.016,0.000,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,70025,70025,0,70025,99875.985,-0.681,0.009,-0.021,-0.732,379,457,2197,523,2251,2354,935,2685,49,0.357,51,1,28.573,1.627,14.375,-24.688,-0.563,-0.145,0.043,1.184,0.152,0.730,1.445,0.000,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,70025,70025,0,70025,99880.985,-0.681,0.009,-0.022,-0.732,325,423,2231,493,2269,2333,970,2693,49,0.357,51,1,31.412,2.133,13.000,-28.438,-3.000,-0.148,0.031,1.199,0.262,1.094,1.813,0.000,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,70025,70025,0,70025,99885.985,-0.681,0.009,-0.024,-0.732,281,407,2265,476,2290,2317,1007,2696,49,0.357,51,1,37.582,2.147,23.125,-29.625,0.125,-0.125,0.082,1.160,0.355,1.094,1.813,0.000,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,70025,70025,0,70025,99890.985,-0.681,0.009,-0.026,-0.732,255,373,2287,465,2310,2297,1059,2699,49,0.357,51,1,40.569,1.965,24.688,-32.188,-0.563,-0.105,0.094,1.121,0.707,0.934,1.578,0.000,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,70025,70025,0,70025,99895.985,-0.681,0.008,-0.027,-0.732,235,354,2293,440,2323,2279,1100,2701,49,0.357,51,1,38.947,1.965,14.375,-35.563,-6.750,-0.113,0.016,1.168,0.707,0.934,1.578,0.000,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,70025,70025,0,70025,99900.985,-0.680,0.008,-0.029,-0.732,203,335,2333,425,2335,2253,1134,2705,49,0.357,51,1,45.682,1.443,23.500,-37.688,-10.688,-0.078,0.047,1.113,0.266,0.781,1.184,0.000,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,70025,70025,0,70025,99905.985,-0.680,0.007,-0.031,-0.733,175,311,2359,407,2351,2231,1163,2711,49,0.357,51,1,49.480,1.287,30.188,-38.313,-8.313,-0.070,0.047,1.035,0.250,0.617,1.102,0.000,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,70050,70050,0,70050,99910.985,-0.679,0.007,-0.033,-0.733,157,259,2380,381,2373,2199,1191,2713,49,0.357,51,1,47.349,0.731,21.813,-40.313,-11.875,-0.066,0.055,1.004,0.266,0.590,0.340,0.000,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,70050,70050,0,70050,99915.985,-0.679,0.006,-0.034,-0.733,107,223,2389,359,2387,2165,1239,2715,49,0.357,51,1,46.862,0.664,13.063,-42.813,-13.875,-0.066,0.090,1.016,0.305,0.570,0.152,0.000,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,70050,70050,0,70050,99920.985,-0.678,0.005,-0.036,-0.734,86,201,2407,333,2398,2135,1269,2717,49,0.357,51,1,47.113,0.894,9.500,-44.313,-12.875,-0.074,0.102,1.051,0.672,0.570,0.152,0.000,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,70050,70050,0,70050,99925.985,-0.678,0.004,-0.038,-0.734,57,171,2423,283,2415,2105,1309,2723,49,0.357,51,1,49.450,1.074,8.000,-47.000,-13.125,-0.070,0.074,1.082,0.672,0.672,0.500,0.000,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,70072,70072,0,70072,99930.985,-0.677,0.002,-0.039,-0.734,47,137,2439,267,2431,2072,1355,2725,49,0.357,51,1,51.730,1.171,8.313,-48.688,-15.375,-0.070,0.047,1.109,0.492,0.703,0.797,0.000,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,70073,70073,0,70073,99935.985,-0.677,0.001,-0.041,-0.735,27,121,2451,215,2451,2022,1392,2730,49,0.357,51,1,54.977,1.330,8.000,-51.688,-16.938,-0.074,0.023,1.133,0.188,0.793,1.051,0.000,0.000,0.176,0.230,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
