condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_stepVel,L_stepVelj,L_stepDispRaw,L_stepDispZUPT,L_gaitEvent,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
baseline,13680,13680,0,13680,308149.787,0.940,-0.039,-0.009,-0.338,44,0,2595,467,2841,2315,1977,3035,54,1.232,21,0,89.478,5.597,-7.125,-83.375,31.688,-0.298,0.255,1.744,-2.320,-0.750,5.038,0.024,0.046,1.045,1.226,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13680,13680,0,13680,308154.786,0.940,-0.038,-0.005,-0.340,42,0,2619,395,2856,2307,2026,3041,54,1.232,21,0,112.894,5.636,-59.000,-81.313,51.500,-0.069,0.218,1.521,-2.184,-0.110,5.194,0.020,0.054,1.045,1.226,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13695,13695,0,13695,308159.787,0.939,-0.037,-0.000,-0.343,35,0,2619,307,2889,2249,2077,3030,54,1.232,21,0,129.270,5.227,-71.125,-88.625,61.625,-0.129,0.014,0.905,-0.578,-0.110,5.194,0.020,0.064,1.045,1.226,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13695,13695,0,13695,308164.786,0.938,-0.037,0.004,-0.345,31,0,2632,234,2877,2183,2089,3029,54,1.232,21,0,120.453,1.046,-30.000,-99.438,61.000,-0.277,0.070,0.958,-0.578,-0.812,-0.318,0.022,0.072,1.045,1.226,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13695,13695,0,13695,308169.787,0.937,-0.039,0.008,-0.347,35,0,2636,187,2900,2145,2131,3037,54,1.232,21,0,118.458,2.152,-5.188,-105.813,53.000,-0.270,0.059,1.218,-1.620,-1.380,-0.318,0.026,0.080,1.045,1.226,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13695,13695,0,13695,308174.786,0.936,-0.040,0.013,-0.349,12,0,2571,145,2909,2071,2170,3051,54,1.232,21,0,122.795,3.132,-10.438,-112.938,47.063,-0.256,-0.013,1.271,-1.620,-1.532,2.200,0.032,0.090,1.045,1.226,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13695,13695,0,13695,308179.787,0.935,-0.041,0.018,-0.351,0,0,2456,95,2935,1992,2199,3047,54,1.232,21,0,132.823,3.420,-15.563,-125.875,39.438,-0.356,0.003,1.124,-1.620,-2.058,2.200,0.042,0.102,1.045,1.226,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13711,13711,0,13711,308184.786,0.935,-0.042,0.023,-0.352,0,0,2467,41,2952,1891,2221,3057,54,1.232,21,0,118.014,3.885,-9.563,-114.500,26.938,-0.142,-0.163,1.344,-1.116,-2.600,2.662,0.050,0.112,1.045,1.226,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13711,13711,0,13711,308189.787,0.934,-0.044,0.028,-0.354,0,0,2536,24,2955,1785,2261,3051,54,1.232,21,0,142.409,2.914,-4.000,-130.688,56.438,-0.101,-0.191,1.027,0.514,-2.600,1.212,0.062,0.122,1.045,1.226,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13711,13711,0,13711,308194.786,0.933,-0.047,0.034,-0.356,0,0,2391,0,2952,1706,2299,3055,54,1.232,21,0,153.712,3.155,9.813,-140.938,60.563,-0.337,0.019,1.186,0.514,-2.600,1.712,0.072,0.132,1.045,1.226,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13711,13711,0,13711,308199.787,0.932,-0.050,0.040,-0.357,0,0,2237,0,2967,1631,2304,3035,54,1.232,21,0,153.776,3.827,17.688,-147.938,38.063,-0.319,0.109,1.330,-2.346,-2.492,1.712,0.082,0.142,1.045,1.226,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13711,13711,0,13711,308204.787,0.931,-0.053,0.046,-0.358,0,0,2411,0,2983,1563,2335,3057,54,1.232,21,0,159.983,4.446,10.063,-156.750,30.375,-0.196,0.072,1.396,-2.346,-2.108,3.134,0.094,0.154,1.045,1.226,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13727,13727,0,13727,308209.787,0.930,-0.055,0.052,-0.360,0,0,2601,0,2973,1513,2375,3035,54,1.232,21,0,170.891,4.853,0.750,-167.000,36.250,-0.237,0.109,1.393,-2.534,-1.874,3.690,0.106,0.166,1.045,1.226,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13727,13727,0,13727,308214.786,0.929,-0.058,0.059,-0.360,0,0,2585,0,2984,1441,2385,3041,54,1.232,21,0,178.083,4.906,-5.250,-175.438,30.125,-0.265,0.141,1.440,-2.534,-1.874,3.760,0.118,0.180,1.045,1.226,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13743,13743,0,13743,308219.787,0.928,-0.060,0.067,-0.361,0,0,2543,0,2990,1413,2399,3027,54,1.232,21,0,189.001,5.244,-9.688,-186.313,30.250,-0.190,0.153,1.430,-2.810,-1.874,4.012,0.132,0.194,1.045,1.226,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13775,13775,0,13775,308224.786,0.927,-0.063,0.075,-0.362,0,0,2493,0,2983,1354,2411,3041,54,1.232,21,0,203.065,5.411,-12.938,-199.188,37.313,-0.220,0.195,1.480,-3.110,-1.658,4.106,0.144,0.208,1.045,1.226,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13775,13775,0,13775,308229.787,0.926,-0.066,0.083,-0.363,0,0,2207,0,2981,1277,2441,3000,54,1.232,21,0,217.189,5.893,-15.250,-212.750,40.938,-0.275,0.195,1.524,-3.508,-1.658,4.436,0.158,0.222,1.045,1.226,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13775,13775,0,13775,308234.787,0.924,-0.068,0.093,-0.365,0,0,2349,0,3001,1225,2430,3000,54,1.232,21,0,232.931,6.666,-18.250,-227.875,44.688,-0.308,0.191,1.555,-4.132,-2.252,4.722,0.172,0.240,1.045,1.226,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13775,13775,0,13775,308239.787,0.922,-0.071,0.103,-0.366,0,0,2264,0,2987,1181,2443,2975,54,1.232,21,0,249.498,7.235,-19.000,-243.875,49.125,-0.349,0.167,1.639,-4.592,-2.728,4.880,0.188,0.258,1.045,1.226,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13775,13775,0,13775,308244.787,0.920,-0.075,0.114,-0.368,0,0,2175,0,2979,1165,2451,2938,54,1.232,21,0,267.604,8.234,-21.938,-261.063,54.563,-0.386,0.205,1.748,-5.040,-3.492,5.496,0.206,0.278,1.045,1.226,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13775,13775,0,13775,308249.786,0.918,-0.078,0.126,-0.369,0,0,2077,0,2953,1144,2451,2909,54,1.232,21,0,286.688,9.508,-26.125,-279.438,58.500,-0.418,0.273,1.822,-5.934,-3.872,6.340,0.226,0.300,1.045,1.226,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13775,13775,0,13775,308254.787,0.915,-0.081,0.138,-0.370,0,0,1943,0,2937,1136,2443,2877,54,1.232,21,0,305.920,10.539,-27.125,-298.750,60.000,-0.438,0.416,1.918,-7.026,-3.872,6.834,0.248,0.326,1.045,1.226,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13791,13791,0,13791,308259.786,0.912,-0.085,0.152,-0.372,0,0,1797,0,2926,1087,2427,2809,54,1.232,21,0,325.466,11.988,-28.125,-319.625,54.563,-0.409,0.531,2.002,-8.612,-3.584,7.530,0.274,0.354,1.045,1.226,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13791,13791,0,13791,308264.787,0.909,-0.090,0.165,-0.372,0,0,1651,0,2871,1021,2403,2720,54,1.232,21,0,342.828,13.193,-15.500,-339.688,43.625,-0.439,0.612,2.217,-9.724,-3.566,8.172,0.304,0.386,1.045,1.226,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13791,13791,0,13791,308269.786,0.906,-0.094,0.180,-0.372,0,0,1479,0,2809,913,2373,2607,54,1.232,21,0,353.801,15.387,-25.375,-351.125,35.250,-0.450,0.742,2.641,-11.282,-3.566,9.836,0.336,0.424,1.045,1.226,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13791,13791,0,13791,308274.787,0.902,-0.098,0.195,-0.372,0,0,1289,0,2739,803,2362,2509,54,1.232,21,0,368.697,18.762,-61.500,-361.813,35.313,-0.583,0.961,2.618,-13.598,-3.844,12.342,0.376,0.466,1.045,1.226,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13807,13807,0,13807,308279.787,0.899,-0.100,0.211,-0.371,0,0,1085,0,2651,684,2331,2365,54,1.232,21,0,379.709,21.038,-81.563,-370.500,16.000,-0.754,1.127,2.598,-16.542,-4.080,12.342,0.420,0.514,1.045,1.226,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13807,13807,0,13807,308284.787,0.896,-0.102,0.228,-0.368,0,0,915,0,2535,557,2285,2237,54,1.232,21,0,392.897,23.141,-117.000,-374.438,-21.813,-0.843,0.846,2.835,-19.302,-4.080,12.096,0.470,0.570,1.045,1.226,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13807,13807,0,13807,308289.787,0.893,-0.101,0.245,-0.362,0,0,716,0,2374,484,2213,2008,54,1.232,21,0,427.210,23.447,-184.125,-380.875,-59.500,-0.729,0.587,2.652,-19.302,-7.510,10.990,0.528,0.632,1.045,1.226,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13807,13807,0,13807,308294.787,0.891,-0.099,0.264,-0.355,0,0,517,0,2184,435,2094,1787,54,1.232,21,0,458.836,21.243,-228.063,-388.125,-88.750,-0.523,0.441,2.384,-17.022,-7.510,10.252,0.594,0.702,1.045,1.226,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13823,13823,0,13823,308299.787,0.889,-0.096,0.283,-0.347,0,0,387,0,1943,327,1941,1571,54,1.232,21,0,473.388,18.353,-235.188,-394.500,-114.688,-0.492,0.422,2.309,-14.756,-7.182,8.216,0.670,0.780,1.045,1.226,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13823,13823,0,13823,308304.786,0.886,-0.094,0.302,-0.339,0,0,243,0,1686,240,1715,1316,54,1.232,21,0,483.255,17.673,-238.250,-406.813,-106.188,-0.364,0.375,2.256,-14.632,-6.890,7.124,0.750,0.864,1.045,1.226,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13823,13823,0,13823,308309.787,0.882,-0.093,0.321,-0.331,0,0,138,0,1369,189,1391,1081,54,1.232,21,0,495.382,17.128,-213.750,-429.813,-122.375,-0.228,-0.108,2.145,-14.160,-6.890,6.738,0.832,0.950,1.045,1.226,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13823,13823,0,13823,308314.786,0.878,-0.094,0.340,-0.323,0,0,84,0,1043,172,1029,873,54,1.232,21,0,482.678,18.037,-167.688,-437.563,-115.750,-0.345,0.104,2.506,-14.160,-8.912,6.738,0.914,1.034,1.045,1.226,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13840,13840,0,13840,308319.787,0.873,-0.096,0.359,-0.316,0,0,22,0,657,165,645,654,54,1.232,21,0,476.376,16.927,-140.500,-446.375,-89.125,-0.258,0.024,2.183,-12.966,-8.912,6.244,0.998,1.120,1.045,1.226,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13840,13840,0,13840,308324.787,0.866,-0.098,0.378,-0.312,0,0,0,0,304,167,251,477,54,1.232,21,0,468.764,16.737,-111.375,-454.750,-23.188,-0.312,-0.087,2.042,-12.966,-9.260,5.124,1.084,1.208,1.045,1.226,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13871,13871,0,13871,308329.787,0.858,-0.100,0.397,-0.310,0,0,0,0,79,187,0,299,54,1.232,21,0,473.261,15.845,-98.500,-461.563,35.125,-0.288,0.182,1.849,-12.966,-8.532,3.188,1.168,1.292,1.045,1.226,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13871,13871,0,13871,308334.786,0.850,-0.101,0.415,-0.309,0,0,0,0,0,187,0,203,54,1.232,21,0,471.883,14.861,-99.875,-458.188,52.563,-0.424,0.471,1.690,-13.222,-6.692,1.122,1.244,1.370,1.045,1.226,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13871,13871,0,13871,308339.787,0.840,-0.102,0.434,-0.308,0,0,0,0,0,199,0,124,54,1.232,21,0,478.281,15.525,-90.875,-462.375,81.875,-0.616,0.450,1.448,-14.612,-4.930,-1.788,1.316,1.444,1.045,1.226,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13871,13871,0,13871,308344.786,0.830,-0.103,0.452,-0.309,0,0,0,0,0,206,0,34,54,1.232,21,0,482.169,16.339,-104.750,-457.813,109.188,-0.977,0.400,1.193,-14.612,-4.930,-5.400,1.388,1.516,1.045,1.226,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13871,13871,0,13871,308349.787,0.820,-0.100,0.469,-0.312,0,0,0,27,0,199,0,0,54,1.232,21,0,464.199,18.535,-141.063,-404.375,179.063,-1.478,0.831,0.585,-14.612,-4.930,-10.282,1.464,1.596,1.045,1.226,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13887,13887,0,13887,308354.786,0.812,-0.097,0.483,-0.314,0,0,0,25,0,201,0,0,54,1.232,21,0,358.782,24.177,-119.875,-308.500,138.500,-1.491,1.677,0.082,-14.850,-2.484,-18.916,1.550,1.684,1.045,1.226,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13887,13887,0,13887,308359.787,0.809,-0.094,0.491,-0.311,0,0,0,0,0,201,0,0,54,1.232,21,0,221.004,28.200,-132.750,-176.500,8.250,-0.998,1.798,-0.474,-14.850,6.062,-23.194,1.640,1.774,1.045,1.226,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13887,13887,0,13887,308364.786,0.808,-0.098,0.492,-0.308,0,0,0,0,0,191,0,0,54,1.232,21,0,102.731,26.363,25.625,-58.625,-80.375,-0.501,0.852,0.600,-10.968,6.062,-23.194,1.730,1.866,1.045,1.226,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13887,13887,0,13887,308369.787,0.809,-0.098,0.491,-0.309,0,0,0,0,0,171,0,0,54,1.232,21,0,40.315,16.251,30.750,26.063,-0.688,-0.680,-0.039,1.835,-10.968,2.032,-11.818,1.812,1.950,1.045,1.226,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13906,13906,0,13906,308374.786,0.810,-0.095,0.488,-0.312,0,0,0,0,0,126,0,0,54,1.232,21,0,130.695,21.117,-13.563,96.188,87.438,-1.426,0.411,2.110,-15.150,-10.792,-9.996,1.878,2.020,1.045,1.226,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13906,13906,0,13906,308379.787,0.813,-0.086,0.485,-0.311,0,0,0,0,0,101,0,0,54,1.232,21,0,242.500,24.057,-178.188,160.813,34.563,-1.583,0.663,1.310,-19.036,-10.792,-9.996,1.930,2.074,1.045,1.226,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13906,13906,0,13906,308384.787,0.818,-0.076,0.480,-0.308,0,0,0,0,0,89,0,0,54,1.232,21,0,263.767,25.780,-180.188,192.438,-8.563,-1.268,0.854,0.224,-19.036,-6.988,-15.918,1.972,2.120,1.045,1.226,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13920,13920,0,13920,308389.787,0.823,-0.070,0.474,-0.306,0,0,0,0,0,89,0,0,54,1.232,21,0,234.440,21.996,-108.375,207.875,-2.250,-1.032,0.955,0.102,-11.372,0.168,-18.828,2.024,2.172,1.045,1.226,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13920,13920,0,13920,308394.786,0.827,-0.064,0.468,-0.306,0,0,0,0,0,87,0,0,54,1.232,21,0,217.467,22.018,-66.000,206.938,10.625,-0.906,0.850,0.416,-11.362,1.102,-18.828,2.086,2.236,1.045,1.226,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13920,13920,0,13920,308399.787,0.831,-0.058,0.461,-0.306,0,0,0,0,0,89,0,0,54,1.232,21,0,228.064,18.764,-88.500,208.625,25.625,-0.775,0.498,0.550,-10.196,1.102,-15.714,2.154,2.306,1.045,1.226,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13920,13920,0,13920,308404.786,0.835,-0.050,0.456,-0.306,0,0,0,0,0,91,0,0,54,1.232,21,0,246.643,17.150,-124.563,209.063,40.125,-0.649,0.391,0.215,-9.868,-0.688,-14.010,2.218,2.372,1.045,1.226,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13937,13937,0,13937,308409.787,0.838,-0.041,0.450,-0.306,0,0,0,0,0,92,0,0,54,1.232,21,0,250.152,15.444,-128.563,208.500,50.750,-0.541,0.419,-0.124,-6.462,-0.688,-14.010,2.278,2.434,1.045,1.226,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13937,13937,0,13937,308414.787,0.842,-0.034,0.443,-0.307,0,0,0,0,0,92,0,0,54,1.232,21,0,238.957,15.879,-97.500,208.563,64.000,-0.440,0.380,-0.394,-3.826,1.036,-15.376,2.334,2.492,1.045,1.226,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13937,13937,0,13937,308419.787,0.845,-0.028,0.436,-0.309,0,0,0,0,0,89,0,0,54,1.232,21,0,228.755,15.954,-45.063,209.375,80.375,-0.405,0.267,-0.398,-1.354,1.082,-15.860,2.388,2.550,1.045,1.226,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13937,13937,0,13937,308424.786,0.847,-0.023,0.428,-0.313,0,0,0,0,0,72,0,0,54,1.232,21,0,233.747,15.954,-6.625,215.125,91.188,-0.421,0.228,-0.221,-1.354,1.082,-15.860,2.436,2.600,1.045,1.226,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13974,13974,0,13974,308429.787,0.850,-0.019,0.420,-0.317,0,0,0,0,0,75,0,0,54,1.232,21,0,245.146,14.805,15.438,226.063,93.563,-0.442,0.235,-0.065,-1.756,0.144,-14.700,2.472,2.636,1.045,1.226,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13974,13974,0,13974,308434.786,0.853,-0.016,0.410,-0.321,0,0,0,0,0,59,0,0,54,1.232,21,0,257.823,14.089,33.438,237.563,94.438,-0.436,0.238,0.050,-2.996,-0.362,-13.762,2.496,2.662,1.045,1.226,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13974,13974,0,13974,308439.787,0.857,-0.013,0.400,-0.325,0,0,0,0,0,69,0,0,54,1.232,21,0,273.208,13.431,50.563,250.063,97.750,-0.489,0.259,0.174,-3.788,-0.644,-12.870,2.512,2.682,1.045,1.226,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13974,13974,0,13974,308444.786,0.860,-0.010,0.389,-0.330,0,0,0,0,0,56,0,0,54,1.232,21,0,287.208,13.316,65.125,262.875,95.625,-0.586,0.263,0.344,-5.008,-1.116,-12.288,2.528,2.698,1.045,1.226,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13975,13975,0,13975,308449.787,0.863,-0.008,0.378,-0.334,0,0,0,0,0,57,0,0,54,1.232,21,0,297.364,13.464,70.938,276.063,84.750,-0.656,0.256,0.520,-6.628,-2.064,-11.536,2.544,2.716,1.045,1.226,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13999,13999,0,13999,308454.786,0.867,-0.006,0.366,-0.338,0,0,0,0,0,55,0,0,54,1.232,21,0,305.046,13.504,71.625,288.438,68.750,-0.684,0.269,0.639,-8.040,-2.934,-10.446,2.562,2.736,1.045,1.226,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13999,13999,0,13999,308459.787,0.871,-0.003,0.353,-0.341,0,0,0,0,0,52,0,0,54,1.232,21,0,311.926,13.470,69.188,299.313,54.063,-0.658,0.246,0.751,-8.966,-3.264,-9.508,2.586,2.762,1.045,1.226,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13999,13999,0,13999,308464.787,0.875,-0.001,0.341,-0.343,0,0,0,0,0,41,0,0,54,1.232,21,0,317.528,12.881,64.625,307.938,42.688,-0.631,0.230,0.826,-9.312,-3.486,-8.188,2.614,2.792,1.045,1.226,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13999,13999,0,13999,308469.787,0.880,0.002,0.328,-0.345,0,0,0,0,0,51,0,0,54,1.232,21,0,321.644,12.327,56.438,315.188,30.438,-0.609,0.211,0.875,-9.398,-3.544,-7.146,2.648,2.828,1.045,1.226,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13999,13999,0,13999,308474.786,0.884,0.005,0.315,-0.346,0,0,0,0,0,47,0,0,54,1.232,21,0,324.588,11.868,50.625,320.188,16.563,-0.574,0.219,0.874,-9.398,-3.544,-6.322,2.686,2.866,1.045,1.226,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,13999,13999,0,13999,308479.787,0.888,0.008,0.301,-0.346,0,0,0,0,0,43,0,0,54,1.232,21,0,326.773,11.354,48.188,323.188,2.875,-0.520,0.219,0.872,-9.152,-3.210,-5.904,2.728,2.910,1.045,1.226,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,14016,14016,0,14016,308484.786,0.893,0.011,0.288,-0.346,0,0,0,0,0,48,0,0,54,1.232,21,0,327.703,10.634,47.688,324.125,-7.625,-0.460,0.173,0.833,-8.728,-2.772,-5.406,2.774,2.958,1.045,1.226,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,14016,14016,0,14016,308489.787,0.897,0.013,0.275,-0.346,0,0,0,0,0,45,0,0,54,1.232,21,0,328.077,9.711,53.250,323.438,-13.688,-0.416,0.104,0.769,-7.810,-2.652,-5.126,2.820,3.006,1.045,1.226,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,14016,14016,0,14016,308494.786,0.901,0.015,0.261,-0.345,0,0,0,0,0,43,0,0,54,1.232,21,0,329.427,8.860,68.188,321.688,-19.750,-0.390,0.046,0.714,-6.722,-2.652,-5.126,2.866,3.054,1.045,1.226,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,14016,14016,0,14016,308499.787,0.905,0.016,0.247,-0.344,0,0,0,0,0,45,0,0,54,1.232,21,0,330.965,8.232,86.250,318.500,-25.625,-0.343,0.070,0.744,-5.870,-2.652,-5.126,2.912,3.102,1.045,1.226,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,14032,14032,0,14032,308504.787,0.910,0.017,0.233,-0.344,0,0,0,0,0,57,0,0,54,1.232,21,0,332.309,7.670,101.500,314.938,-30.688,-0.218,0.102,0.769,-5.704,-2.242,-4.612,2.958,3.150,1.045,1.226,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,14032,14032,0,14032,308509.787,0.913,0.016,0.219,-0.343,0,0,0,0,0,56,0,0,54,1.232,21,0,333.757,6.432,119.813,310.063,-30.000,-0.095,0.073,0.745,-5.018,-1.158,-3.854,3.000,3.194,1.045,1.226,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,14032,14032,0,14032,308514.786,0.917,0.015,0.205,-0.342,0,0,0,0,0,53,0,0,54,1.232,21,0,338.010,5.158,145.250,304.375,-22.563,-0.040,0.071,0.774,-3.758,-0.514,-3.496,3.040,3.236,1.045,1.226,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,14047,14047,0,14047,308519.787,0.920,0.012,0.191,-0.342,0,0,0,0,0,51,0,0,54,1.232,21,0,343.461,4.635,167.875,299.188,-16.438,0.007,0.145,0.898,-3.572,-0.144,-2.950,3.078,3.276,1.045,1.226,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,14047,14047,0,14047,308524.787,0.923,0.009,0.176,-0.343,0,0,0,0,0,54,0,0,54,1.232,21,0,345.751,3.757,182.313,293.625,-9.500,0.076,0.146,1.038,-3.280,0.686,-1.698,3.114,3.312,1.045,1.226,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,14047,14047,0,14047,308529.787,0.925,0.006,0.162,-0.343,0,0,0,0,0,55,0,0,54,1.232,21,0,350.548,3.416,196.063,290.563,4.063,0.116,0.170,1.098,-3.230,1.104,-0.126,3.146,3.346,1.045,1.226,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,14047,14047,0,14047,308534.787,0.927,0.001,0.147,-0.345,0,0,0,0,0,57,0,0,54,1.232,21,0,359.433,3.628,215.125,287.563,14.875,0.083,0.206,1.252,-3.230,1.542,0.594,3.172,3.374,1.045,1.226,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,14080,14080,0,14080,308539.787,0.929,-0.004,0.132,-0.346,0,0,0,0,0,52,0,0,54,1.232,21,0,365.312,4.267,226.563,285.875,19.938,0.027,0.195,1.471,-3.414,1.542,2.044,3.194,3.398,1.045,1.226,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,14080,14080,0,14080,308544.786,0.930,-0.008,0.117,-0.347,0,0,0,0,0,47,0,0,54,1.232,21,0,364.481,5.732,224.313,286.438,22.000,-0.016,0.198,1.703,-3.796,1.060,4.162,3.212,3.420,1.045,1.226,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,14080,14080,0,14080,308549.787,0.932,-0.013,0.102,-0.349,0,0,0,0,0,48,0,0,54,1.232,21,0,356.020,7.656,214.375,283.375,22.188,-0.065,0.215,1.820,-4.052,0.734,6.454,3.228,3.438,1.045,1.226,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,14080,14080,0,14080,308554.787,0.933,-0.017,0.087,-0.350,0,0,0,0,0,51,0,0,54,1.232,21,0,348.829,8.681,201.438,284.125,19.438,-0.045,0.240,1.974,-4.052,0.734,7.642,3.242,3.454,1.045,1.226,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,14080,14080,0,14080,308559.786,0.934,-0.020,0.072,-0.350,0,0,0,0,0,48,0,0,54,1.232,21,0,337.570,10.033,180.500,284.563,19.938,-0.091,0.205,2.005,-3.796,0.534,9.272,3.256,3.470,1.045,1.226,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,14095,14095,0,14095,308564.787,0.934,-0.023,0.058,-0.351,0,0,0,0,0,40,0,0,54,1.232,21,0,329.581,10.225,165.688,284.375,17.375,-0.121,0.152,2.066,-3.366,0.356,9.648,3.270,3.486,1.045,1.226,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,14096,14096,0,14096,308569.786,0.935,-0.024,0.044,-0.352,0,0,0,0,0,39,0,0,54,1.232,21,0,321.764,10.681,147.000,286.125,7.438,-0.124,0.091,2.088,-2.720,-0.136,10.328,3.286,3.504,1.045,1.226,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
