condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_stepVel,L_stepVelj,L_stepDispRaw,L_stepDispZUPT,L_gaitEvent,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
baseline,57558,57558,0,57558,301891.811,-0.517,-0.166,0.178,0.821,3143,133,840,3225,2035,2271,23,2287,55,1.068,81,0,21.049,5.531,14.460,-1.040,-15.260,-0.265,-0.018,0.998,-0.306,5.514,-0.314,6.186,0.016,2.562,1.174,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57558,57558,0,57558,301896.811,-0.518,-0.166,0.178,0.820,3110,123,856,3239,2041,2267,20,2295,55,1.068,81,0,29.394,5.373,16.220,2.740,-24.360,-0.301,-0.006,0.977,-0.306,5.358,-0.260,6.220,0.016,2.562,1.174,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57558,57558,0,57558,301901.811,-0.520,-0.166,0.178,0.819,3101,107,869,3207,2043,2251,13,2283,55,1.068,81,0,51.693,4.953,29.340,-1.300,-42.540,-0.279,0.034,0.929,-0.306,4.934,-0.314,6.248,0.016,2.562,1.174,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57558,57558,0,57558,301906.811,-0.522,-0.165,0.178,0.818,3061,96,863,3172,2023,2219,37,2265,55,1.068,81,0,42.027,5.013,24.460,-1.960,-34.120,-0.032,-0.096,1.078,-0.540,4.934,-0.702,6.280,0.016,2.562,1.174,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57558,57558,0,57558,301911.811,-0.522,-0.164,0.177,0.818,3079,94,889,3167,2037,2213,51,2267,55,1.068,81,0,14.664,7.193,13.160,-3.680,-5.320,-0.073,-0.088,1.023,-0.540,7.086,-1.112,6.310,0.018,2.562,1.174,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57592,57592,0,57592,301916.811,-0.522,-0.164,0.177,0.818,3045,63,888,3147,2035,2211,71,2261,55,1.068,81,0,11.077,7.183,9.380,-4.520,3.780,-0.248,-0.005,0.963,-0.388,7.086,-1.112,6.342,0.020,2.562,1.174,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57592,57592,0,57592,301921.811,-0.523,-0.163,0.177,0.818,3014,63,891,3111,2021,2173,98,2247,55,1.068,81,0,16.900,5.262,14.260,-4.160,-8.060,-0.288,-0.035,0.922,-0.386,5.188,-0.788,6.372,0.020,2.562,1.174,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57592,57592,0,57592,301926.811,-0.524,-0.162,0.177,0.817,2993,45,927,3100,2033,2173,116,2253,55,1.068,81,0,27.983,5.248,22.140,-4.160,-16.600,-0.210,-0.069,0.922,0.086,5.188,-0.788,6.404,0.020,2.562,1.174,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57592,57592,0,57592,301931.811,-0.525,-0.161,0.177,0.817,2969,37,949,3084,2036,2169,121,2271,55,1.068,81,0,29.760,5.593,26.300,-5.440,-12.820,-0.150,-0.026,0.957,0.086,5.446,-1.270,6.432,0.020,2.562,1.174,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57616,57616,0,57616,301936.811,-0.525,-0.160,0.178,0.817,2914,31,972,3045,2039,2147,145,2253,55,1.068,81,0,27.164,5.975,25.740,-7.220,-4.820,-0.170,0.012,0.992,-0.516,5.816,-1.270,6.464,0.018,2.562,1.174,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57616,57616,0,57616,301941.811,-0.526,-0.159,0.178,0.816,2904,39,1016,3039,2076,2151,175,2279,55,1.068,81,0,23.190,5.906,21.540,-7.880,-3.420,-0.214,0.011,1.008,-0.620,5.816,-0.818,6.494,0.018,2.562,1.174,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57616,57616,0,57616,301946.811,-0.526,-0.159,0.178,0.816,2859,37,1049,3027,2083,2139,205,2269,55,1.068,81,0,20.624,5.662,17.620,-7.940,-7.200,-0.214,-0.017,0.982,-0.620,5.586,-0.684,6.524,0.018,2.562,1.174,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57616,57616,0,57616,301951.811,-0.527,-0.158,0.178,0.816,2847,37,1084,3005,2109,2149,249,2286,55,1.068,81,0,21.580,5.590,17.320,-8.860,-9.340,-0.194,-0.047,0.938,-0.326,5.538,-0.684,6.554,0.016,2.562,1.174,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57632,57632,0,57632,301956.811,-0.528,-0.157,0.177,0.816,2825,37,1117,2985,2119,2150,289,2307,55,1.068,81,0,28.359,5.638,20.240,-15.020,-13.000,-0.198,-0.046,0.944,-0.072,5.528,-1.108,6.584,0.014,2.562,1.174,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57632,57632,0,57632,301961.811,-0.529,-0.156,0.177,0.815,2784,41,1145,2975,2151,2136,327,2312,55,1.068,81,0,25.846,5.654,21.780,-8.120,-11.300,-0.128,-0.071,0.962,-0.072,5.528,-1.184,6.612,0.014,2.562,1.174,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57632,57632,0,57632,301966.811,-0.529,-0.155,0.177,0.815,2773,75,1169,2932,2156,2151,348,2325,55,1.215,81,0,23.747,6.118,21.040,-10.320,-3.840,-0.144,-0.045,0.966,-0.094,5.994,-1.220,0.000,0.000,1.877,1.239,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57632,57632,0,57632,301971.811,-0.530,-0.154,0.177,0.815,2739,78,1205,2941,2193,2149,396,2336,55,1.215,81,0,21.979,6.122,18.420,-11.660,-2.800,-0.201,-0.009,0.968,-0.252,5.994,-1.220,0.028,0.004,1.877,1.239,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57632,57632,0,57632,301976.811,-0.531,-0.153,0.177,0.815,2712,89,1242,2917,2213,2141,467,2362,55,1.215,81,0,24.131,5.553,17.320,-14.240,-8.920,-0.210,-0.008,0.987,-0.320,5.482,-0.828,0.056,0.010,1.877,1.239,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57632,57632,0,57632,301981.811,-0.531,-0.152,0.177,0.815,2683,90,1301,2916,2231,2144,535,2368,55,1.215,81,0,21.744,5.552,16.100,-10.640,-10.020,-0.169,-0.017,0.993,-0.344,5.482,-0.806,0.084,0.014,1.877,1.239,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57648,57648,0,57648,301986.811,-0.532,-0.151,0.176,0.815,2660,101,1352,2893,2270,2163,596,2395,55,1.215,81,0,18.303,5.799,14.200,-10.020,-5.740,-0.173,-0.013,0.985,-0.384,5.730,-0.806,0.114,0.020,1.877,1.239,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57648,57648,0,57648,301991.811,-0.532,-0.150,0.176,0.814,2634,105,1435,2901,2299,2171,653,2405,55,1.215,81,0,17.465,5.799,12.020,-11.860,-4.460,-0.215,0.002,1.001,-0.384,5.730,-0.806,0.140,0.024,1.877,1.239,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57648,57648,0,57648,301996.811,-0.533,-0.149,0.175,0.814,2596,115,1497,2859,2315,2159,719,2411,55,1.215,81,0,16.958,5.480,9.080,-10.700,-9.520,-0.228,0.016,1.010,-0.384,5.448,-0.448,0.172,0.026,1.877,1.239,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57648,57648,0,57648,302001.811,-0.534,-0.148,0.175,0.814,2579,118,1593,2877,2361,2176,804,2441,55,1.215,81,0,19.307,5.483,6.880,-9.900,-15.080,-0.199,0.004,0.996,-0.422,5.448,-0.448,0.200,0.030,1.877,1.239,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57664,57664,0,57664,302006.811,-0.534,-0.148,0.174,0.814,2544,133,1679,2859,2391,2207,885,2467,55,1.215,81,0,18.210,5.543,5.660,-9.780,-14.280,-0.163,-0.030,0.989,-0.422,5.498,-0.562,0.228,0.032,1.877,1.239,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57664,57664,0,57664,302011.811,-0.535,-0.147,0.174,0.814,2525,149,1751,2829,2407,2200,950,2467,55,1.215,81,0,15.602,5.895,4.740,-10.020,-10.980,-0.159,-0.045,0.989,-0.236,5.828,-0.852,0.256,0.032,1.877,1.239,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57680,57680,0,57680,302016.811,-0.535,-0.147,0.173,0.814,2473,168,1835,2829,2459,2220,1024,2509,55,1.215,81,0,15.665,5.897,4.620,-11.120,-10.020,-0.185,-0.043,0.970,-0.108,5.828,-0.892,0.286,0.034,1.877,1.239,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57680,57680,0,57680,302021.811,-0.536,-0.146,0.172,0.813,2461,201,1907,2813,2507,2245,1112,2523,55,1.215,81,0,18.929,5.641,6.220,-13.500,-11.720,-0.196,-0.036,0.980,-0.034,5.570,-0.892,0.312,0.036,1.877,1.239,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57680,57680,0,57680,302026.811,-0.537,-0.145,0.172,0.813,2405,205,1963,2790,2520,2235,1193,2527,55,1.215,81,0,19.212,5.617,5.240,-13.020,-13.120,-0.181,-0.034,1.015,-0.034,5.570,-0.726,0.340,0.038,1.877,1.239,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57680,57680,0,57680,302031.811,-0.537,-0.145,0.171,0.813,2376,219,2056,2798,2569,2263,1289,2557,55,1.215,81,0,18.177,5.813,0.360,-12.760,-12.940,-0.170,-0.039,1.014,-0.126,5.782,-0.584,0.366,0.042,1.877,1.239,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57712,57712,0,57712,302036.811,-0.538,-0.144,0.170,0.813,2341,218,2129,2783,2601,2284,1384,2581,55,1.215,81,0,21.897,5.813,-1.780,-17.960,-12.400,-0.183,-0.048,0.983,-0.126,5.782,-0.584,0.392,0.046,1.877,1.239,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57712,57712,0,57712,302041.811,-0.539,-0.143,0.168,0.813,2277,260,2171,2733,2617,2280,1478,2599,55,1.215,81,0,22.322,5.768,-2.520,-19.120,-11.240,-0.188,-0.065,1.011,0.034,5.738,-0.584,0.418,0.050,1.877,1.239,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57712,57712,0,57712,302046.811,-0.539,-0.143,0.167,0.813,2245,288,2252,2723,2659,2311,1576,2632,55,1.215,81,0,18.987,5.619,-2.760,-15.940,-9.940,-0.200,-0.052,1.002,0.118,5.594,-0.520,0.446,0.054,1.877,1.239,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57712,57712,0,57712,302051.811,-0.540,-0.142,0.166,0.813,2183,308,2329,2688,2701,2331,1695,2659,55,1.215,81,0,19.190,5.556,-3.000,-17.040,-8.300,-0.202,-0.034,1.019,0.118,5.532,-0.502,0.474,0.054,1.877,1.239,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57712,57712,0,57712,302056.811,-0.540,-0.141,0.165,0.813,2110,335,2376,2668,2717,2335,1797,2671,55,1.215,81,0,19.332,5.534,-3.240,-16.680,-9.220,-0.201,-0.010,1.028,-0.046,5.524,-0.322,0.502,0.056,1.877,1.239,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57712,57712,0,57712,302061.811,-0.541,-0.141,0.164,0.813,2015,359,2461,2647,2747,2331,1881,2695,55,1.215,81,0,19.884,5.493,-5.140,-16.980,-8.980,-0.211,-0.025,1.039,-0.114,5.488,-0.208,0.530,0.054,1.877,1.239,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57728,57728,0,57728,302066.811,-0.541,-0.140,0.163,0.813,1915,393,2511,2592,2785,2344,1951,2713,55,1.215,81,0,23.292,5.476,-8.680,-19.120,-10.080,-0.228,-0.028,1.047,-0.114,5.474,-0.074,0.560,0.054,1.877,1.239,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57728,57728,0,57728,302071.811,-0.542,-0.140,0.161,0.813,1835,397,2549,2525,2793,2343,2043,2734,55,1.215,81,0,26.906,5.489,-14.660,-17.660,-14.040,-0.223,-0.085,1.074,-0.030,5.488,0.086,0.588,0.052,1.877,1.239,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57728,57728,0,57728,302076.811,-0.542,-0.140,0.159,0.813,1692,409,2603,2485,2828,2373,2147,2779,55,1.215,81,0,42.535,5.755,-34.620,-20.580,-13.680,-0.209,-0.130,1.157,0.438,5.734,0.214,0.618,0.048,1.877,1.239,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57728,57728,0,57728,302081.811,-0.542,-0.140,0.156,0.814,1564,413,2664,2431,2857,2381,2227,2805,55,1.215,81,0,63.757,6.147,-57.140,-23.580,-15.620,-0.172,-0.076,1.099,0.438,6.128,0.218,0.648,0.046,1.877,1.239,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57744,57744,0,57744,302086.811,-0.542,-0.140,0.153,0.814,1371,421,2698,2341,2873,2363,2279,2803,55,1.215,81,0,53.639,6.132,-45.240,-24.740,-14.780,-0.168,-0.017,0.874,0.084,6.128,0.218,0.676,0.044,1.877,1.239,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57744,57744,0,57744,302091.811,-0.543,-0.139,0.151,0.814,1226,416,2761,2278,2931,2379,2352,2841,55,1.215,81,0,37.226,5.224,-22.900,-27.720,-9.640,-0.182,-0.085,0.922,0.084,5.090,-1.172,0.706,0.042,1.877,1.239,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57760,57760,0,57760,302096.811,-0.543,-0.139,0.149,0.814,1059,413,2780,2196,2948,2376,2418,2871,55,1.215,81,0,37.417,5.228,-14.780,-32.060,-12.400,-0.192,-0.084,1.042,0.230,5.090,-1.172,0.736,0.040,1.877,1.239,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57760,57760,0,57760,302101.811,-0.544,-0.138,0.148,0.814,822,405,2797,2059,2955,2363,2453,2859,55,1.215,81,0,40.824,5.592,-16.240,-32.780,-18.120,-0.167,-0.036,1.093,0.230,5.586,-0.104,0.766,0.040,1.877,1.239,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57760,57760,0,57760,302106.811,-0.545,-0.137,0.145,0.815,623,357,2852,1927,2996,2376,2521,2889,55,1.215,81,0,40.745,5.849,-19.720,-32.420,-14.840,-0.136,-0.029,1.095,-0.352,5.836,0.156,0.796,0.040,1.877,1.239,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57760,57760,0,57760,302111.811,-0.545,-0.136,0.143,0.815,439,329,2859,1786,3013,2365,2595,2931,55,1.215,81,0,41.527,6.038,-22.040,-34.500,-6.960,-0.099,0.001,1.088,-0.536,6.012,0.156,0.824,0.042,1.877,1.239,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57776,57776,0,57776,302116.811,-0.545,-0.135,0.141,0.815,281,247,2869,1573,3013,2335,2615,2919,55,1.215,81,0,44.221,6.069,-25.340,-35.360,-7.940,-0.107,-0.008,1.084,-0.832,6.012,-0.014,0.854,0.044,1.877,1.239,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57776,57776,0,57776,302121.811,-0.545,-0.134,0.139,0.816,126,185,2904,1299,3047,2333,2685,2962,55,1.215,81,0,44.111,6.083,-22.720,-37.800,-0.860,-0.125,0.021,1.108,-0.942,6.010,-0.014,0.884,0.044,1.877,1.239,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57808,57808,0,57808,302126.811,-0.545,-0.132,0.137,0.816,73,143,2933,1079,3079,2292,2719,2965,55,1.215,81,0,44.264,5.955,-20.280,-39.320,1.400,-0.163,0.042,1.159,-1.066,5.850,0.328,0.914,0.046,1.877,1.239,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57808,57808,0,57808,302131.811,-0.546,-0.131,0.135,0.817,18,123,2931,807,3067,2248,2745,2957,55,1.215,81,0,49.084,5.882,-24.620,-42.300,-3.720,-0.148,0.085,1.160,-1.172,5.680,0.982,0.942,0.050,1.877,1.239,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57808,57808,0,57808,302136.811,-0.546,-0.130,0.132,0.817,0,55,2970,537,3094,2225,2807,2975,55,1.215,81,0,59.477,5.972,-37.300,-42.180,-19.160,-0.103,0.061,1.151,-1.562,5.680,0.982,0.974,0.056,1.877,1.239,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57808,57808,0,57808,302141.811,-0.546,-0.128,0.131,0.817,0,22,2971,328,3115,2169,2849,2999,55,1.215,81,0,52.088,5.893,-1.240,-51.700,6.220,-0.316,-0.066,1.301,-1.562,5.596,0.988,1.004,0.062,1.877,1.239,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57808,57808,0,57808,302146.811,-0.546,-0.125,0.130,0.818,0,0,2976,197,3125,2119,2875,2988,55,1.215,81,0,74.674,6.145,17.680,-58.420,43.020,-0.566,0.106,1.749,-0.802,5.368,2.882,1.036,0.070,1.877,1.239,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57808,57808,0,57808,302151.811,-0.545,-0.122,0.128,0.820,0,0,2997,139,3131,2027,2897,2999,55,1.215,81,0,87.118,9.659,-14.780,-78.680,34.360,-0.714,-0.122,1.944,0.222,5.290,8.078,1.064,0.076,1.877,1.239,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57826,57826,0,57826,302156.811,-0.544,-0.122,0.122,0.821,0,0,3027,61,3161,1911,2926,2997,55,1.215,81,0,117.795,9.798,-85.100,-81.440,1.040,-0.548,-0.421,1.540,1.664,5.290,8.078,1.094,0.082,1.877,1.239,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57826,57826,0,57826,302161.811,-0.544,-0.121,0.116,0.822,0,0,3019,25,3163,1763,2971,3003,55,1.215,81,0,143.298,8.811,-111.280,-89.620,-10.920,-0.398,-0.502,1.125,4.070,5.290,5.752,1.124,0.082,1.877,1.239,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57827,57827,0,57827,302166.811,-0.544,-0.120,0.110,0.823,0,0,3008,0,3193,1555,2981,2997,55,1.215,81,0,126.955,6.688,-81.380,-97.300,-5.240,-0.293,-0.376,0.921,4.070,5.094,1.488,1.154,0.078,1.877,1.239,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57827,57827,0,57827,302171.811,-0.544,-0.117,0.106,0.824,0,0,3004,0,3162,1401,2996,2981,55,1.215,81,0,111.119,5.519,-29.920,-106.760,7.380,-0.292,-0.184,0.928,3.212,4.472,-0.376,1.180,0.072,1.877,1.239,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57828,57828,0,57828,302176.811,-0.545,-0.112,0.104,0.825,0,0,3019,0,3195,1257,3045,2997,55,1.215,81,0,116.045,4.015,12.200,-114.340,15.620,-0.364,-0.091,1.110,1.462,3.720,-0.376,1.204,0.066,1.877,1.239,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57828,57828,0,57828,302181.811,-0.545,-0.107,0.101,0.825,0,0,3035,0,3225,1099,3046,2976,55,1.215,81,0,125.776,4.310,27.400,-122.200,11.660,-0.413,-0.163,1.290,1.462,3.720,1.612,1.226,0.062,1.877,1.239,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57841,57841,0,57841,302186.811,-0.546,-0.102,0.099,0.826,0,0,3025,0,3229,910,3064,2972,55,1.215,81,0,131.234,5.419,16.340,-130.140,4.340,-0.393,-0.264,1.365,1.486,3.978,3.366,1.248,0.062,1.877,1.239,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57841,57841,0,57841,302191.811,-0.547,-0.097,0.095,0.826,0,0,2987,0,3207,663,3064,2935,55,1.215,81,0,137.206,6.213,2.800,-137.160,-2.200,-0.352,-0.305,1.322,2.328,4.674,3.366,1.270,0.062,1.877,1.239,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57868,57868,0,57868,302196.811,-0.548,-0.092,0.091,0.827,0,0,3003,0,3228,486,3109,2920,55,1.215,81,0,145.170,6.199,0.040,-145.100,-4.520,-0.306,-0.216,1.259,2.328,4.674,3.340,1.292,0.066,1.877,1.239,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57868,57868,0,57868,302201.811,-0.549,-0.086,0.087,0.827,0,0,2975,0,3239,309,3117,2920,55,1.215,81,0,155.433,5.523,13.660,-154.800,-3.120,-0.264,-0.052,1.253,1.780,4.480,2.696,1.312,0.072,1.877,1.239,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57868,57868,0,57868,302206.811,-0.550,-0.079,0.084,0.827,0,0,2939,0,3219,143,3103,2855,55,1.215,81,0,166.037,4.867,27.760,-163.700,0.300,-0.226,0.114,1.325,0.222,4.046,2.696,1.336,0.082,1.877,1.239,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57868,57868,0,57868,302211.811,-0.551,-0.072,0.081,0.827,0,0,2932,0,3241,16,3133,2843,55,1.215,81,0,176.325,5.407,30.500,-173.660,1.580,-0.167,0.213,1.400,-1.372,4.046,3.314,1.356,0.092,1.877,1.239,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57872,57872,0,57872,302216.811,-0.552,-0.064,0.078,0.828,0,0,2892,0,3249,0,3128,2779,55,1.215,81,0,180.244,6.147,21.600,-178.900,4.020,-0.138,0.255,1.454,-2.410,4.074,3.922,1.376,0.100,1.877,1.239,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57872,57872,0,57872,302221.811,-0.552,-0.057,0.073,0.828,0,0,2855,0,3223,0,3127,2707,55,1.215,81,0,185.430,6.660,6.940,-185.200,6.100,-0.124,0.270,1.485,-2.820,4.120,4.408,1.396,0.108,1.877,1.239,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57888,57888,0,57888,302226.811,-0.553,-0.050,0.069,0.829,0,0,2841,0,3251,0,3145,2648,55,1.215,81,0,188.834,6.912,0.480,-188.800,3.540,-0.138,0.306,1.540,-2.910,4.120,4.726,1.418,0.116,1.877,1.239,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57888,57888,0,57888,302231.811,-0.554,-0.043,0.064,0.829,0,0,2807,0,3233,0,3159,2553,55,1.215,81,0,190.566,7.215,-0.860,-190.560,1.280,-0.195,0.322,1.645,-2.966,3.806,5.364,1.438,0.124,1.877,1.239,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57927,57927,0,57927,302236.811,-0.555,-0.036,0.059,0.829,0,0,2735,0,3217,0,3134,2415,55,1.215,81,0,198.762,7.998,2.300,-198.620,-7.140,-0.310,0.408,1.840,-3.102,3.332,6.576,1.458,0.134,1.877,1.239,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57927,57927,0,57927,302241.811,-0.556,-0.028,0.055,0.829,0,0,2701,0,3224,0,3163,2293,55,1.215,81,0,204.712,9.595,10.540,-203.440,-20.200,-0.462,0.445,2.077,-2.966,2.302,8.830,1.474,0.148,1.877,1.239,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57927,57927,0,57927,302246.811,-0.558,-0.020,0.049,0.828,0,0,2619,0,3217,0,3146,2137,55,1.215,81,0,223.695,12.014,-5.320,-221.640,-29.780,-0.586,0.560,2.229,-3.244,1.158,11.510,1.490,0.168,1.877,1.239,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57927,57927,0,57927,302251.811,-0.560,-0.013,0.042,0.827,0,0,2539,0,3213,0,3143,1964,55,1.215,81,0,247.665,13.768,-39.020,-239.460,-49.740,-0.686,0.663,2.361,-3.372,-0.340,13.344,1.500,0.192,1.877,1.239,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57927,57927,0,57927,302256.811,-0.563,-0.005,0.034,0.826,0,0,2451,0,3183,0,3131,1773,55,1.215,81,0,271.710,15.374,-50.620,-257.940,-68.780,-0.785,0.667,2.423,-3.490,-1.752,14.870,1.504,0.224,1.877,1.239,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57927,57927,0,57927,302261.810,-0.567,0.003,0.024,0.824,0,0,2313,0,3160,0,3127,1604,55,1.215,81,0,305.406,16.210,-51.040,-288.640,-85.760,-0.708,0.649,2.535,-3.540,-2.692,15.588,1.500,0.262,1.877,1.239,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57928,57928,0,57928,302266.811,-0.570,0.014,0.014,0.822,0,0,2171,0,3141,0,3095,1438,55,1.215,81,0,342.066,17.060,-46.280,-330.640,-74.460,-0.735,0.637,2.752,-3.490,-3.040,16.420,1.494,0.306,1.877,1.239,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57928,57928,0,57928,302271.811,-0.571,0.026,0.004,0.820,0,0,2023,0,3115,0,3048,1333,55,1.215,81,0,371.348,19.065,-41.460,-366.960,-39.000,-0.884,0.768,2.962,-3.540,-3.268,18.446,1.484,0.352,1.877,1.239,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57928,57928,0,57928,302276.811,-0.572,0.039,-0.007,0.819,0,0,1928,0,3053,3,2992,1239,55,1.215,81,0,410.151,21.594,-32.600,-408.580,-14.960,-1.147,0.857,3.333,-3.194,-5.654,20.594,1.466,0.406,1.877,1.239,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57928,57928,0,57928,302281.811,-0.572,0.054,-0.020,0.818,0,0,1819,0,2986,0,2915,1149,55,1.215,81,0,448.234,26.061,-49.340,-445.440,7.880,-1.482,0.842,3.659,-3.182,-9.052,24.230,1.438,0.466,1.877,1.239,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,57936,57936,0,57936,302286.811,-0.572,0.067,-0.035,0.817,0,0,1690,0,2917,0,2776,1067,55,1.215,81,0,482.054,30.196,-110.800,-469.120,-5.060,-1.603,0.907,3.912,-1.456,-13.152,27.142,1.396,0.542,1.877,1.239,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
