condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_prevStrideVelRaw,R_prevStrideVelZUPT,R_prevStrideDispRaw,R_prevStrideDispZUPT,R_gaitEvent,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
baseline,19913,19913,0,19913,85435.354,-0.514,-0.119,-0.810,-0.258,0,0,0,0,0,0,0,0,53,1.329,19,0,655.106,13.451,479.938,-178.750,-408.500,-0.516,0.422,0.207,1.191,3.867,-12.828,2.584,2.990,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19913,19913,0,19913,85440.328,-0.505,-0.101,-0.821,-0.248,0,0,0,0,0,0,0,0,53,1.329,19,0,579.944,14.970,460.375,-189.625,-297.375,-0.578,0.488,0.172,2.484,5.105,-13.852,2.580,2.988,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19913,19913,0,19913,85445.320,-0.498,-0.088,-0.830,-0.235,0,0,0,0,0,0,0,0,53,1.329,19,0,506.698,15.440,445.875,-189.875,-147.938,-0.602,0.496,0.164,3.262,5.605,-14.012,2.572,2.984,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19913,19913,0,19913,85450.356,-0.493,-0.079,-0.838,-0.219,0,0,0,0,0,0,0,0,53,1.329,19,0,466.216,15.440,428.125,-184.500,-5.063,-0.555,0.457,0.160,3.262,5.605,-14.012,2.562,2.978,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19913,19913,0,19913,85455.336,-0.489,-0.076,-0.845,-0.200,0,0,0,0,0,0,0,0,53,1.329,19,0,460.153,15.197,408.188,-174.375,121.313,-0.469,0.359,0.184,2.957,5.297,-13.934,2.550,2.970,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19913,19913,0,19913,85460.356,-0.486,-0.077,-0.852,-0.181,0,0,0,0,0,0,0,0,53,1.329,19,0,469.035,14.526,379.500,-173.563,214.125,-0.383,0.242,0.195,1.977,4.445,-13.688,2.542,2.964,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19913,19913,0,19913,85465.337,-0.483,-0.080,-0.857,-0.162,0,0,0,0,0,0,0,0,53,1.329,19,0,475.462,13.857,348.875,-185.000,264.813,-0.242,0.063,0.223,1.020,3.289,-13.422,2.536,2.962,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19933,19933,0,19933,85470.313,-0.478,-0.084,-0.862,-0.143,0,0,0,0,0,0,0,0,53,1.329,19,0,471.740,12.926,329.063,-204.438,269.188,-0.098,-0.109,0.219,-0.457,1.582,-12.820,2.532,2.966,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19933,19933,0,19933,85475.352,-0.472,-0.087,-0.868,-0.125,0,0,0,0,0,0,0,0,53,1.329,19,0,448.887,12.042,306.438,-233.625,230.250,0.031,-0.230,0.180,-1.637,-0.121,-11.930,2.534,2.972,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19933,19933,0,19933,85480.315,-0.464,-0.089,-0.874,-0.111,0,0,0,0,0,0,0,0,53,1.329,19,0,413.118,11.193,273.938,-267.000,156.000,0.137,-0.332,0.172,-2.297,-1.441,-10.859,2.538,2.982,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19933,19933,0,19933,85485.315,-0.454,-0.088,-0.881,-0.099,0,0,0,0,0,0,0,0,53,1.329,19,0,389.421,10.770,242.188,-298.938,60.250,0.172,-0.355,0.164,-3.027,-2.395,-10.055,2.544,2.994,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19956,19956,0,19956,85490.315,-0.442,-0.084,-0.888,-0.091,0,0,0,0,0,0,0,0,53,1.329,19,0,384.830,10.723,198.938,-327.250,-37.750,0.121,-0.297,0.133,-3.027,-2.395,-10.004,2.550,3.008,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19956,19956,0,19956,85495.313,-0.428,-0.078,-0.896,-0.086,0,0,0,0,0,0,0,0,53,1.329,19,0,396.388,10.544,146.313,-348.563,-119.250,0.016,-0.199,0.102,-2.449,-2.258,-10.004,2.558,3.024,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19956,19956,0,19956,85500.356,-0.414,-0.071,-0.904,-0.085,0,0,0,0,0,0,0,0,53,1.329,19,0,405.496,10.809,90.563,-355.625,-172.500,-0.102,-0.094,0.031,-1.359,-1.504,-10.617,2.568,3.040,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19956,19956,0,19956,85505.347,-0.399,-0.065,-0.911,-0.086,0,0,0,0,0,0,0,0,53,1.329,19,0,397.286,10.969,40.125,-343.875,-194.875,-0.203,-0.023,-0.086,0.160,-0.766,-10.941,2.578,3.056,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19956,19956,0,19956,85510.352,-0.385,-0.059,-0.917,-0.088,0,0,0,0,0,0,0,0,53,1.329,19,0,375.591,11.155,-2.125,-323.688,-190.500,-0.340,0.031,-0.176,1.832,-0.391,-10.996,2.588,3.072,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,19956,19956,0,19956,85515.355,-0.372,-0.055,-0.922,-0.091,0,0,0,0,0,0,0,0,53,1.329,19,0,351.403,11.787,-30.750,-309.063,-164.375,-0.426,0.051,-0.246,3.488,-0.133,-11.258,2.602,3.090,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20008,20008,0,20008,85520.348,-0.360,-0.053,-0.927,-0.095,0,0,0,0,0,0,0,0,53,1.329,19,0,316.793,12.176,-48.938,-287.000,-124.875,-0.473,0.066,-0.336,4.637,-0.133,-11.258,2.618,3.112,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20008,20008,0,20008,85525.349,-0.349,-0.052,-0.931,-0.098,0,0,0,0,0,0,0,0,53,1.329,19,0,282.168,12.205,-70.625,-260.313,-82.875,-0.516,0.051,-0.383,5.621,-0.188,-10.832,2.640,3.140,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20008,20008,0,20008,85530.314,-0.339,-0.053,-0.934,-0.102,0,0,0,0,0,0,0,0,53,1.329,19,0,256.901,12.288,-101.688,-230.188,-51.688,-0.500,0.020,-0.344,5.813,-0.477,-10.816,2.670,3.174,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20008,20008,0,20008,85535.336,-0.330,-0.055,-0.936,-0.108,0,0,0,0,0,0,0,0,53,1.329,19,0,248.321,12.219,-149.500,-193.938,-41.250,-0.414,0.000,-0.270,5.813,-0.680,-10.727,2.704,3.214,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20008,20008,0,20008,85540.315,-0.323,-0.057,-0.937,-0.118,0,0,0,0,0,0,0,0,53,1.329,19,0,277.697,11.727,-220.250,-158.438,-59.188,-0.297,-0.035,-0.168,4.688,-0.695,-10.727,2.740,3.256,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20008,20008,0,20008,85545.315,-0.316,-0.058,-0.938,-0.131,0,0,0,0,0,0,0,0,53,1.329,19,0,351.077,11.181,-307.375,-130.500,-108.375,-0.156,-0.094,-0.102,3.152,-0.773,-10.699,2.778,3.296,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20008,20008,0,20008,85550.345,-0.309,-0.058,-0.937,-0.150,0,0,0,0,0,0,0,0,53,1.329,19,0,451.420,10.593,-397.813,-109.500,-183.125,-0.043,-0.148,-0.063,1.566,-1.105,-10.418,2.812,3.336,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20008,20008,0,20008,85555.340,-0.302,-0.055,-0.936,-0.173,0,0,0,0,0,0,0,0,53,1.329,19,0,560.776,10.254,-482.250,-94.000,-270.313,-0.039,-0.145,-0.070,0.340,-1.453,-10.145,2.842,3.370,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20008,20008,0,20008,85560.344,-0.295,-0.051,-0.933,-0.200,0,0,0,0,0,0,0,0,53,1.329,19,0,654.161,10.211,-550.375,-79.313,-344.563,-0.258,0.129,-0.316,0.340,-1.453,-10.102,2.870,3.400,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20008,20008,0,20008,85565.337,-0.288,-0.045,-0.929,-0.228,0,0,0,0,0,0,0,0,53,1.329,19,0,681.178,9.646,-575.063,-42.000,-362.688,-0.473,0.469,-0.301,4.008,-0.016,-8.773,2.900,3.432,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20030,20030,0,20030,85570.354,-0.284,-0.039,-0.923,-0.255,0,0,0,0,0,0,0,0,53,1.329,19,0,656.200,11.200,-555.188,17.375,-349.375,-0.500,0.582,-0.285,6.398,3.027,-8.680,2.930,3.464,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20030,20030,0,20030,85575.343,-0.281,-0.032,-0.916,-0.284,0,0,0,0,0,0,0,0,53,1.329,19,0,694.753,11.478,-595.000,73.563,-351.063,-0.453,0.625,-0.078,6.398,3.934,-8.680,2.964,3.500,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20030,20030,0,20030,85580.338,-0.280,-0.025,-0.907,-0.314,0,0,0,0,0,0,0,0,53,1.329,19,0,755.055,11.415,-641.375,124.813,-378.375,-0.324,0.523,0.059,5.449,4.945,-8.727,2.996,3.532,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20030,20030,0,20030,85585.349,-0.280,-0.015,-0.895,-0.348,0,0,0,0,0,0,0,0,53,1.329,19,0,838.528,10.825,-698.500,171.813,-430.938,-0.254,0.422,0.059,3.516,4.945,-8.965,3.022,3.556,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20055,20055,0,20055,85590.315,-0.279,-0.003,-0.880,-0.383,0,0,0,0,0,0,0,0,53,1.329,19,0,927.578,10.251,-747.625,208.313,-508.000,-0.262,0.336,0.066,2.727,4.012,-9.031,3.034,3.564,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20055,20055,0,20055,85595.314,-0.278,0.012,-0.863,-0.421,0,0,0,0,0,0,0,0,53,1.329,19,0,1012.878,10.423,-793.125,230.938,-586.125,-0.344,0.344,0.098,2.727,3.824,-9.305,3.032,3.560,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20055,20055,0,20055,85600.344,-0.275,0.029,-0.843,-0.461,0,0,0,0,0,0,0,0,53,1.329,19,0,1091.304,10.508,-839.750,246.625,-651.875,-0.414,0.395,0.145,3.035,3.824,-9.305,3.024,3.550,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20055,20055,0,20055,85605.348,-0.271,0.047,-0.820,-0.502,0,0,0,0,0,0,0,3,53,1.329,19,0,1167.469,10.855,-897.375,265.188,-698.125,-0.500,0.484,0.254,3.469,4.664,-9.168,3.014,3.538,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20076,20076,0,20076,85610.346,-0.267,0.066,-0.792,-0.545,0,0,0,0,0,0,0,19,53,1.329,19,0,1238.071,11.215,-964.938,284.875,-721.500,-0.574,0.613,0.406,3.754,6.156,-8.590,3.004,3.526,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20076,20076,0,20076,85615.340,-0.263,0.083,-0.760,-0.588,0,0,0,0,0,0,0,25,53,1.329,19,0,1304.326,11.508,-1045.938,303.063,-717.938,-0.633,0.789,0.633,3.754,8.008,-7.363,2.986,3.512,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20107,20107,0,20107,85620.351,-0.260,0.099,-0.724,-0.632,0,0,0,0,0,0,0,37,53,1.329,19,0,1355.529,12.057,-1127.000,321.688,-681.063,-0.605,1.105,0.797,3.383,10.281,-5.313,2.964,3.490,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20107,20107,0,20107,85625.360,-0.260,0.111,-0.683,-0.673,0,0,0,0,0,0,0,44,53,1.329,19,0,1354.309,11.784,-1172.000,341.875,-586.250,-0.543,1.676,0.941,2.957,11.352,-1.121,2.932,3.464,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20107,20107,0,20107,85630.355,-0.263,0.120,-0.642,-0.710,0,0,0,0,0,0,0,55,53,1.329,19,0,1281.849,13.102,-1152.500,343.625,-443.625,-0.246,2.277,1.133,2.949,11.352,5.840,2.896,3.428,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20107,20107,0,20107,85635.345,-0.267,0.125,-0.603,-0.741,0,0,0,0,0,0,0,53,53,1.329,19,0,1167.978,16.270,-1072.938,317.875,-334.563,0.531,2.680,1.348,1.320,9.102,13.422,2.850,3.382,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20107,20107,0,20107,85640.320,-0.267,0.130,-0.568,-0.767,0,0,0,0,0,0,0,68,53,1.329,19,0,1001.933,20.219,-899.688,235.563,-372.750,1.402,2.855,1.875,-4.309,3.391,19.461,2.792,3.326,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20107,20107,0,20107,85645.320,-0.256,0.138,-0.544,-0.787,0,0,0,0,0,0,0,59,53,1.329,19,0,783.088,27.179,-587.563,98.063,-508.313,1.371,3.719,2.480,-12.902,-0.609,23.914,2.718,3.252,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20129,20129,0,20129,85650.357,-0.241,0.145,-0.529,-0.801,0,0,0,0,0,0,0,61,53,1.329,19,0,595.539,36.208,-321.125,10.313,-501.438,0.648,4.535,2.547,-12.902,-0.684,33.824,2.630,3.164,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20129,20129,0,20129,85655.343,-0.229,0.152,-0.523,-0.807,0,0,0,0,0,0,0,47,53,1.329,19,0,366.730,36.621,-102.938,8.875,-351.875,0.266,4.305,1.867,-6.945,-0.703,35.949,2.532,3.068,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20129,20129,0,20129,85660.358,-0.219,0.161,-0.522,-0.809,0,0,0,0,0,0,0,43,53,1.329,19,0,328.218,36.190,54.250,52.000,-319.500,0.289,3.254,0.855,-1.852,-3.738,35.949,2.430,2.964,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20129,20129,0,20129,85665.345,-0.210,0.174,-0.522,-0.808,0,0,0,0,0,0,0,41,53,1.329,19,0,353.495,23.556,129.375,138.000,-298.625,0.266,2.785,0.254,-0.215,-7.676,22.270,2.322,2.854,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20129,20129,0,20129,85670.357,-0.203,0.189,-0.523,-0.806,0,0,0,0,0,0,0,40,53,1.329,19,0,384.597,18.624,137.813,221.063,-282.938,0.570,2.320,-0.141,-0.215,-10.270,15.535,2.210,2.738,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20129,20129,0,20129,85675.342,-0.199,0.205,-0.521,-0.804,0,0,0,0,0,0,0,41,53,1.329,19,0,397.346,16.188,110.375,279.000,-260.500,0.914,2.105,-0.242,-0.449,-13.113,9.480,2.092,2.614,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20129,20129,0,20129,85680.316,-0.196,0.223,-0.518,-0.802,0,0,0,0,0,0,0,36,53,1.329,19,0,407.891,16.762,66.875,318.750,-245.563,1.328,1.883,-0.113,-3.363,-15.051,6.566,1.970,2.480,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20129,20129,0,20129,85685.340,-0.194,0.240,-0.513,-0.801,0,0,0,0,0,0,0,37,53,1.329,19,0,422.231,18.128,15.188,334.375,-257.375,1.660,1.793,0.148,-7.852,-15.809,4.133,1.842,2.342,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20151,20151,0,20151,85690.323,-0.190,0.258,-0.505,-0.802,0,0,0,0,0,0,0,29,53,1.329,19,0,451.648,20.185,-40.688,319.313,-316.813,1.926,1.555,0.414,-12.141,-15.809,3.180,1.714,2.198,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20151,20151,0,20151,85695.315,-0.183,0.276,-0.494,-0.804,0,0,0,0,0,0,0,24,53,1.329,19,0,525.305,22.469,-93.938,300.938,-420.188,1.973,1.668,0.539,-16.094,-15.641,1.094,1.590,2.056,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20151,20151,0,20151,85700.358,-0.173,0.294,-0.479,-0.808,0,0,0,0,0,0,0,18,53,1.329,19,0,577.995,23.369,-152.125,284.000,-479.875,1.934,1.984,0.566,-17.328,-15.641,1.094,1.466,1.910,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20151,20151,0,20151,85705.357,-0.164,0.311,-0.463,-0.813,0,0,0,0,0,0,0,20,53,1.329,19,0,579.900,24.731,-197.500,267.125,-475.313,1.941,2.285,0.668,-17.348,-17.398,2.820,1.346,1.766,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20174,20174,0,20174,85710.353,-0.157,0.326,-0.448,-0.817,0,0,0,0,0,0,0,19,53,1.329,19,0,529.167,26.768,-208.063,244.438,-420.688,2.012,2.613,0.867,-18.223,-19.094,4.461,1.230,1.620,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20174,20174,0,20174,85715.346,-0.152,0.338,-0.434,-0.821,0,0,0,0,0,0,0,0,53,1.329,19,0,441.889,29.792,-194.250,213.250,-334.750,2.125,2.867,1.188,-20.234,-20.906,6.410,1.122,1.474,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20174,20174,0,20174,85720.349,-0.149,0.348,-0.424,-0.823,0,0,0,0,0,0,0,0,53,1.329,19,0,328.033,33.132,-150.188,171.500,-235.875,2.301,2.941,1.473,-23.383,-22.020,8.133,1.034,1.334,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20174,20174,0,20174,85725.313,-0.145,0.355,-0.418,-0.824,0,0,0,0,0,0,0,0,53,1.329,19,0,238.198,35.495,-63.438,118.750,-196.500,2.422,2.727,1.531,-26.625,-22.020,8.133,0.964,1.196,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20211,20211,0,20211,85730.313,-0.140,0.361,-0.416,-0.823,0,0,0,0,0,0,0,0,53,1.329,19,0,202.015,35.313,42.000,84.625,-178.563,2.293,2.754,1.203,-26.625,-22.520,5.566,0.912,1.056,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20211,20211,0,20211,85735.340,-0.134,0.367,-0.417,-0.820,0,0,0,0,0,0,0,0,53,1.329,19,0,211.208,34.399,132.813,83.563,-141.375,2.250,2.418,0.734,-25.000,-23.203,4.461,0.870,0.916,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20211,20211,0,20211,85740.323,-0.128,0.374,-0.422,-0.816,0,0,0,0,0,0,0,0,53,1.329,19,0,251.511,31.641,205.813,103.188,-101.250,2.273,2.164,0.273,-21.465,-23.246,-0.102,0.840,0.776,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20211,20211,0,20211,85745.327,-0.124,0.381,-0.429,-0.809,0,0,0,0,0,0,0,0,53,1.329,19,0,296.498,30.554,261.875,127.375,-55.750,2.371,1.898,-0.090,-18.340,-24.090,-4.105,0.816,0.644,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20211,20211,0,20211,85750.349,-0.120,0.389,-0.439,-0.801,0,0,0,0,0,0,0,0,53,1.329,19,0,340.144,30.738,303.625,152.813,-12.563,2.516,1.648,-0.371,-16.258,-24.824,-8.016,0.792,0.522,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20211,20211,0,20211,85755.338,-0.118,0.397,-0.449,-0.792,0,0,0,0,0,0,0,0,53,1.329,19,0,377.021,31.639,332.875,176.375,15.188,2.629,1.398,-0.496,-14.910,-25.422,-11.508,0.774,0.420,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20211,20211,0,20211,85760.353,-0.115,0.406,-0.460,-0.781,0,0,0,0,0,0,0,0,53,1.329,19,0,399.496,32.602,349.500,193.375,7.250,2.707,1.109,-0.453,-14.629,-25.422,-14.234,0.756,0.352,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20211,20211,0,20211,85765.332,-0.112,0.415,-0.469,-0.772,0,0,0,0,0,0,0,0,53,1.329,19,0,382.041,31.448,328.438,193.438,-25.813,2.336,1.332,-0.469,-14.367,-24.082,-14.234,0.738,0.320,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20234,20234,0,20234,85770.313,-0.113,0.412,-0.465,-0.775,0,0,0,0,0,0,0,21,53,1.329,19,0,143.166,29.502,-134.563,-48.125,-8.563,0.707,2.898,0.250,-12.625,-23.352,-12.871,0.716,0.320,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20234,20234,0,20234,85775.343,-0.120,0.400,-0.448,-0.790,221,0,0,75,0,0,0,52,53,1.329,19,0,612.075,23.204,-565.313,-232.938,28.250,2.934,1.660,2.367,-12.625,-18.570,-5.848,0.696,0.342,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20234,20234,0,20234,85780.313,-0.128,0.395,-0.434,-0.799,637,0,0,383,0,0,0,80,53,1.329,19,0,435.517,37.037,-431.813,-53.750,18.000,3.242,2.414,1.223,-31.719,-18.570,-4.563,0.678,0.374,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20234,20234,0,20234,85785.356,-0.136,0.391,-0.429,-0.803,1191,0,0,942,0,0,0,63,53,1.329,19,0,235.493,38.672,-203.375,-21.563,116.750,2.320,2.512,1.246,-31.719,-21.648,-4.563,0.658,0.400,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20256,20256,0,20256,85790.319,-0.137,0.384,-0.441,-0.800,1720,0,0,1499,0,11,0,69,53,1.329,19,0,334.836,33.799,206.375,-143.625,221.125,1.328,2.418,0.223,-25.914,-21.648,1.469,0.634,0.406,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20256,20256,0,20256,85795.313,-0.135,0.374,-0.456,-0.796,2231,0,0,2023,0,55,0,93,53,1.329,19,0,421.830,23.919,284.625,-238.125,200.563,0.559,2.250,-0.199,-12.152,-20.367,3.102,0.606,0.392,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20256,20256,0,20256,85800.355,-0.132,0.359,-0.469,-0.796,2601,0,0,2409,0,111,0,147,53,1.329,19,0,442.308,18.002,203.188,-332.750,208.875,-0.750,2.160,0.625,-4.336,-16.805,4.781,0.588,0.370,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20256,20256,0,20256,85805.346,-0.131,0.333,-0.482,-0.800,2777,0,0,2663,0,107,0,245,53,1.329,19,0,686.673,13.536,116.313,-577.125,353.438,-1.848,1.570,1.328,-1.648,-3.582,12.949,0.584,0.354,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20256,20256,0,20256,85810.352,-0.130,0.292,-0.503,-0.803,2893,0,0,2794,186,103,0,354,53,1.329,19,0,1042.678,17.169,215.125,-862.125,545.563,-2.219,1.164,1.695,2.574,10.508,13.332,0.588,0.346,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20256,20256,0,20256,85815.353,-0.131,0.239,-0.527,-0.805,2965,0,0,2899,362,117,0,460,53,1.329,19,0,1345.819,19.612,202.125,-1088.250,765.563,-1.957,1.430,1.344,5.391,13.336,13.332,0.598,0.348,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20309,20309,0,20309,85820.349,-0.140,0.179,-0.545,-0.807,2997,0,0,2971,444,163,0,534,53,1.329,19,0,1435.102,19.920,36.625,-1094.125,927.938,-1.699,1.547,1.191,8.219,13.336,12.305,0.608,0.350,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20309,20309,0,20309,85825.350,-0.155,0.120,-0.556,-0.808,3055,0,0,3048,491,235,0,601,53,1.329,19,0,1417.018,18.237,-84.438,-971.875,1027.750,-1.445,1.516,0.316,9.727,10.977,10.840,0.616,0.346,1.068,1.462,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20309,20309,0,20309,85830.357,-0.177,0.071,-0.562,-0.805,3092,0,0,3101,583,393,0,666,53,1.329,19,0,1253.270,14.951,-138.938,-691.250,1036.125,-1.293,1.480,-1.379,13.520,3.223,5.512,0.622,0.338,1.068,1.462,1,1201.000,1201.000,,0,0,0,7,255,0,250,0,0
baseline,20309,20309,0,20309,85835.348,-0.202,0.035,-0.566,-0.799,3113,0,0,3131,693,647,0,723,53,1.329,19,0,1007.070,22.568,-69.813,-374.313,932.313,-1.254,1.164,-2.488,19.363,-11.230,-2.875,0.632,0.328,1.068,1.462,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20309,20309,0,20309,85840.332,-0.225,0.018,-0.570,-0.790,3128,0,0,3159,837,931,0,751,53,1.329,19,0,692.219,29.731,71.938,-50.375,686.625,-0.664,0.676,-2.508,19.363,-19.574,-11.219,0.648,0.314,1.068,1.462,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20309,20309,0,20309,85845.313,-0.241,0.018,-0.576,-0.781,3133,0,0,3173,971,1189,0,790,53,1.329,19,0,434.130,28.220,190.500,167.625,352.250,0.320,0.180,-1.426,15.680,-19.574,-12.938,0.676,0.296,1.068,1.462,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20309,20309,0,20309,85850.353,-0.249,0.032,-0.580,-0.775,3131,0,0,3177,1111,1387,0,856,53,1.329,19,0,390.025,19.082,211.313,327.188,20.375,0.586,0.273,-0.320,2.488,-13.805,-12.938,0.712,0.272,1.068,1.462,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,20309,20309,0,20309,85855.340,-0.249,0.054,-0.580,-0.773,3125,0,0,3179,1215,1577,0,997,52,1.329,20,0,518.654,10.279,175.125,416.188,-255.188,0.586,-0.129,0.574,-2.859,-5.871,-7.938,0.756,0.242,1.068,1.462,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
